[0.00, 32.55, 95377.08, 128.23, 3.10, -1.79, 4.68, 2228945.00, 0.18, -0.20, -6.00, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 2.08, -1.98, 3.94, 2228986.00, 0.16, -0.26, -5.83, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 1.79, -0.74, 3.26, 2229024.00, 0.20, -0.25, -6.18, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 0.67, -1.91, 2.47, 2229062.00, 0.25, -0.18, -6.14, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 1.22, -1.74, 1.86, 2229100.00, 0.27, -0.12, -6.28, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 2.95, -0.97, 0.91, 2229141.00, 0.18, -0.16, -6.01, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 1.78, -3.05, 0.84, 2229179.00, 0.16, -0.17, -6.27, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 1.17, -0.94, 0.34, 2229216.00, 0.15, -0.17, -6.14, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 1.47, -1.96, 0.11, 2229254.00, 0.16, -0.16, -5.95, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 3.28, -2.01, -0.66, 2229296.00, 0.18, -0.14, -6.18, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 2.12, -0.48, -1.02, 2229336.00, 0.16, -0.15, -6.30, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 2.58, -1.78, -1.42, 2229373.00, 0.23, -0.14, -6.25, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 3.78, -2.35, -1.74, 2229410.00, 0.22, -0.14, -6.17, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 2.90, -2.87, -1.77, 2229447.00, 0.20, -0.24, -6.09, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 1.68, -1.11, -1.72, 2229487.00, 0.14, -0.29, -5.72, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 1.73, -1.61, -2.95, 2229524.00, 0.21, -0.27, -5.93, 50.336876, 19.532360, 318.30]
[0.00, 32.45, 94950.80, 165.89, 1.17, -1.66, -3.02, 2229561.00, 0.25, -0.18, -6.13, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 1.16, -3.35, -3.44, 2229598.00, 0.20, -0.14, -5.80, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 2.19, -2.37, -3.72, 2229635.00, 0.16, -0.12, -5.94, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 2.14, -2.85, -3.88, 2229676.00, 0.13, -0.09, -5.89, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 2.27, -2.56, -4.20, 2229713.00, 0.13, -0.13, -5.88, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 1.94, -0.84, -4.57, 2229751.00, 0.16, -0.12, -5.97, 50.336876, 19.532360, 318.30]
